ID,Nama Pelanggan,Tanggal Pembelian,Jumlah Pembelian
T00721,Gina,7/8/2024,201.35
T00722,Ilham,1/6/2025,61.04
T00723,Budi,8/11/2024,143.05
T00724,Fahmi,1/1/2025,199.88
T00725,Hani,11/2/2024,235.67
T00726,Gina,12/26/2024,488.36
T00727,Andi,10/16/2024,77.75
T00728,Citra,6/16/2024,804.03
T00729,Tia,8/24/2024,114.24
T00730,Citra,4/12/2025,623.72
T00731,Budi,7/22/2024,313.5
T00732,Tia,12/21/2024,596.16
T00733,Eka,5/7/2024,10.64
T00734,Ilham,5/27/2024,333.18
T00735,Andi,7/3/2024,819.91
T00736,Dina,10/29/2024,817.77
T00737,Dina,6/7/2024,414.51
T00738,Citra,6/6/2024,846.57
T00739,Dina,3/28/2025,608.97
T00740,Dina,8/25/2024,546.96
T00741,Eka,4/10/2025,694.16
T00742,Hani,12/17/2024,307.55
T00743,Ilham,1/23/2025,27.6
T00744,Dina,5/1/2025,863.25
T00745,Dina,11/5/2024,272.7
T00746,Hani,3/3/2025,462.21
T00747,Eka,7/9/2024,769.96
T00748,Hani,4/18/2025,455.29
T00749,Andi,9/13/2024,563.85
T00750,Hani,4/3/2025,800.14
T00751,Gina,3/8/2025,545.17
T00752,Tia,3/10/2025,258.55
T00753,Hani,9/19/2024,61.09
T00754,Hani,1/17/2025,708.38
T00755,Hani,12/10/2024,269.34
T00756,Dina,1/2/2025,196.37
T00757,Eka,5/20/2024,66.02
T00758,Ilham,12/20/2024,712.01
T00759,Citra,6/2/2024,153.14
T00760,Budi,8/1/2024,124.05
T00761,Dina,4/11/2025,590.77
T00762,Ilham,12/9/2024,788.57
T00763,Citra,7/31/2024,197.91
T00764,Andi,2/18/2025,15.78
T00765,Budi,4/6/2025,814.71
T00766,Ilham,11/30/2024,790.0
T00767,Budi,8/24/2024,926.6
T00768,Ilham,7/22/2024,912.28
T00769,Citra,6/22/2024,473.89
T00770,Andi,1/7/2025,544.35
T00771,Gina,7/11/2024,167.04
T00772,Fahmi,11/30/2024,476.35
T00773,Ilham,4/29/2025,439.67
T00774,Tia,12/19/2024,624.05
T00775,Ilham,5/25/2024,615.97
T00776,Dina,12/9/2024,309.16
T00777,Budi,3/30/2025,104.08
T00778,Citra,12/22/2024,622.28
T00779,Hani,1/21/2025,845.19
T00780,Andi,12/15/2024,308.58
T00781,Fahmi,6/6/2024,65.19
T00782,Tia,2/15/2025,416.06
T00783,Citra,7/24/2024,553.43
T00784,Dina,11/10/2024,740.15
T00785,Hani,4/8/2025,62.26
T00786,Hani,8/12/2024,333.07
T00787,Ilham,10/6/2024,752.76
T00788,Fahmi,3/13/2025,461.68
T00789,Dina,3/24/2025,263.32
T00790,Fahmi,3/31/2025,515.46
T00791,Eka,1/25/2025,10.87
T00792,Andi,5/14/2024,828.53
T00793,Dina,3/13/2025,855.27
T00794,Budi,9/13/2024,182.87
T00795,Dina,8/3/2024,576.76
T00796,Tia,1/29/2025,956.23
T00797,Eka,5/25/2024,390.39
T00798,Hani,10/15/2024,649.86
T00799,Gina,4/13/2025,375.89
T00800,Ilham,11/22/2024,531.28
T00801,Ilham,12/19/2024,140.79
T00802,Fahmi,12/6/2024,53.66
T00803,Ilham,12/30/2024,319.61
T00804,Citra,11/19/2024,221.16
T00805,Andi,5/6/2024,611.06
T00806,Citra,3/12/2025,774.74
T00807,Hani,2/28/2025,907.51
T00808,Budi,5/29/2024,625.54
T00809,Hani,5/24/2024,64.94
T00810,Tia,5/18/2024,537.01
T00811,Dina,5/23/2024,997.94
T00812,Dina,9/1/2024,365.79
T00813,Tia,11/10/2024,471.45
T00814,Citra,11/3/2024,236.8
T00815,Andi,1/1/2025,623.13
T00816,Tia,5/16/2024,59.45
T00817,Fahmi,6/15/2024,63.03
T00818,Gina,6/8/2024,120.04
T00819,Dina,1/2/2025,566.55
T00820,Ilham,10/21/2024,328.04
T00821,Dina,9/29/2024,217.52
T00822,Eka,2/14/2025,136.8
T00823,Budi,5/6/2024,858.43
T00824,Tia,4/10/2025,454.56
T00825,Ilham,8/30/2024,657.58
T00826,Hani,4/6/2025,701.28
T00827,Tia,5/6/2024,739.03
T00828,Gina,6/18/2024,859.16
T00829,Gina,11/11/2024,944.89
T00830,Hani,3/27/2025,704.54
T00831,Ilham,12/19/2024,737.63
T00832,Dina,3/30/2025,900.8
T00833,Ilham,11/24/2024,103.78
T00834,Ilham,2/14/2025,40.96
T00835,Tia,7/2/2024,842.2
T00836,Budi,1/7/2025,163.0
T00837,Fahmi,8/10/2024,997.61
T00838,Fahmi,7/17/2024,841.59
T00839,Andi,12/13/2024,468.23
T00840,Citra,2/11/2025,529.78
T00841,Hani,3/7/2025,448.16
T00842,Eka,8/15/2024,509.78
T00843,Andi,7/29/2024,854.41
T00844,Andi,3/21/2025,830.35
T00845,Fahmi,11/30/2024,960.46
T00846,Eka,11/1/2024,874.53
T00847,Fahmi,12/19/2024,967.22
T00848,Gina,1/12/2025,562.07
T00849,Andi,3/10/2025,589.71
T00850,Citra,10/22/2024,393.0
T00851,Dina,6/7/2024,902.68
T00852,Andi,4/17/2025,181.72
T00853,Dina,1/27/2025,782.82
T00854,Budi,10/28/2024,128.82
T00855,Andi,4/14/2025,538.42
T00856,Dina,4/11/2025,316.79
T00857,Fahmi,5/10/2024,922.45
T00858,Andi,6/30/2024,215.53
T00859,Eka,3/19/2025,854.11
T00860,Dina,11/29/2024,250.26
T00861,Tia,12/7/2024,535.31
T00862,Budi,3/23/2025,771.68
T00863,Tia,8/14/2024,438.81
T00864,Fahmi,12/23/2024,990.48
T00865,Gina,3/29/2025,583.85
T00866,Hani,9/14/2024,34.89
T00867,Hani,9/1/2024,830.63
T00868,Tia,8/11/2024,399.94
T00869,Ilham,3/7/2025,321.89
T00870,Citra,9/26/2024,797.83
T00871,Fahmi,3/15/2025,769.4
T00872,Tia,3/1/2025,613.59
T00873,Andi,7/1/2024,102.15
T00874,Fahmi,4/7/2025,379.78
T00875,Fahmi,2/27/2025,167.62
T00876,Andi,3/22/2025,527.65
T00877,Budi,1/31/2025,708.57
T00878,Gina,7/7/2024,430.45
T00879,Budi,8/30/2024,791.81
T00880,Eka,3/20/2025,631.8
T00881,Budi,4/23/2025,564.87
T00882,Ilham,6/2/2024,208.38
T00883,Fahmi,12/11/2024,207.98
T00884,Gina,6/4/2024,122.37
T00885,Dina,7/11/2024,163.31
T00886,Eka,4/20/2025,979.9
T00887,Budi,2/16/2025,373.3
T00888,Budi,1/21/2025,229.46
T00889,Ilham,4/13/2025,288.42
T00890,Tia,3/8/2025,706.15
T00891,Eka,3/1/2025,532.06
T00892,Andi,8/8/2024,762.61
T00893,Fahmi,3/16/2025,311.06
T00894,Citra,12/2/2024,796.9
T00895,Andi,4/23/2025,854.55
T00896,Citra,10/17/2024,972.34
T00897,Tia,10/21/2024,123.38
T00898,Ilham,1/17/2025,817.38
T00899,Dina,3/30/2025,123.57
T00900,Eka,1/3/2025,876.97
T00901,Tia,6/8/2024,755.52
T00902,Andi,10/21/2024,579.62
T00903,Budi,2/15/2025,258.73
T00904,Dina,4/27/2025,81.46
T00905,Ilham,2/9/2025,470.29
T00906,Gina,7/18/2024,755.89
T00907,Ilham,11/5/2024,391.01
T00908,Hani,1/29/2025,901.86
T00909,Citra,4/20/2025,916.53
T00910,Fahmi,10/29/2024,841.35
T00911,Gina,11/11/2024,899.19
T00912,Ilham,11/28/2024,840.69
T00913,Ilham,4/1/2025,543.89
T00914,Gina,2/8/2025,376.73
T00915,Gina,3/4/2025,573.45
T00916,Dina,5/21/2024,632.75
T00917,Budi,7/6/2024,434.78
T00918,Gina,12/18/2024,204.23
T00919,Andi,10/27/2024,763.55
T00920,Gina,1/15/2025,542.13
T00921,Budi,10/16/2024,900.88
T00922,Eka,12/28/2024,288.1
T00923,Eka,2/11/2025,351.99
T00924,Dina,7/3/2024,167.89
T00925,Ilham,11/22/2024,164.02
T00926,Ilham,9/22/2024,82.92
T00927,Fahmi,2/14/2025,671.01
T00928,Budi,4/12/2025,604.82
T00929,Andi,1/9/2025,316.55
T00930,Fahmi,12/11/2024,223.75
T00931,Dina,12/20/2024,333.98
T00932,Dina,3/18/2025,894.64
T00933,Budi,1/7/2025,898.52
T00934,Hani,6/13/2024,991.37
T00935,Andi,2/21/2025,337.33
T00936,Eka,4/30/2025,264.84
T00937,Gina,9/22/2024,693.02
T00938,Gina,8/4/2024,718.42
T00939,Andi,10/14/2024,939.8
T00940,Andi,10/1/2024,832.58
T00941,Ilham,6/12/2024,806.13
T00942,Dina,1/3/2025,922.72
T00943,Ilham,11/16/2024,510.72
T00944,Tia,12/22/2024,361.58
T00945,Gina,3/27/2025,320.58
T00946,Tia,8/1/2024,342.86
T00947,Citra,8/24/2024,815.46
T00948,Andi,3/18/2025,769.91
T00949,Budi,12/26/2024,635.36
T00950,Citra,2/19/2025,739.02
T00951,Citra,7/23/2024,840.79
T00952,Eka,6/27/2024,174.28
T00953,Eka,7/14/2024,560.56
T00954,Eka,2/19/2025,617.24
T00955,Budi,9/25/2024,771.54
T00956,Eka,7/15/2024,478.26
T00957,Fahmi,6/26/2024,843.67
T00958,Dina,11/6/2024,264.8
T00959,Hani,9/6/2024,52.17
T00960,Ilham,9/30/2024,646.78
T00961,Hani,3/13/2025,468.17
T00962,Eka,3/19/2025,684.31
T00963,Gina,5/11/2024,309.27
T00964,Budi,7/30/2024,227.91
T00965,Tia,3/3/2025,355.98
T00966,Eka,9/20/2024,532.28
T00967,Ilham,11/5/2024,826.77
T00968,Dina,9/27/2024,210.69
T00969,Ilham,12/4/2024,758.95
T00970,Dina,12/26/2024,719.09
T00971,Gina,9/11/2024,974.38
T00972,Andi,6/14/2024,261.59
T00973,Ilham,5/24/2024,737.52
T00974,Eka,2/4/2025,18.46
T00975,Tia,4/5/2025,733.43
T00976,Dina,8/19/2024,657.56
T00977,Andi,7/12/2024,20.57
T00978,Gina,7/22/2024,500.85
T00979,Hani,10/8/2024,787.48
T00980,Eka,8/28/2024,322.46
T00981,Tia,9/29/2024,657.53
T00982,Fahmi,2/26/2025,603.5
T00983,Dina,3/4/2025,807.78
T00984,Tia,7/4/2024,578.8
T00985,Ilham,7/18/2024,812.3
T00986,Gina,8/12/2024,383.53
T00987,Citra,1/14/2025,865.9
T00988,Hani,8/10/2024,612.27
T00989,Tia,11/4/2024,827.11
T00990,Eka,6/22/2024,563.39
T00991,Citra,2/15/2025,811.3
T00992,Gina,8/22/2024,400.12
T00993,Fahmi,9/2/2024,764.3
T00994,Tia,10/2/2024,383.56
T00995,Dina,10/26/2024,949.86
T00996,Eka,11/11/2024,613.16
T00997,Budi,12/14/2024,905.43
T00998,Budi,6/9/2024,22.59
T00999,Citra,7/31/2024,353.03
T01000,Citra,1/22/2025,830.35
T01001,Fahmi,12/9/2024,549.42
T01002,Fahmi,7/31/2024,55.09
T01003,Eka,11/16/2024,577.77
T01004,Ilham,3/31/2025,679.18
T01005,Tia,2/8/2025,364.04
T01006,Tia,11/10/2024,682.78
T01007,Andi,10/9/2024,614.79
T01008,Andi,11/24/2024,401.96
T01009,Hani,8/21/2024,334.34
T01010,Fahmi,10/21/2024,478.57
T01011,Fahmi,4/8/2025,907.96
T01012,Budi,11/4/2024,490.79
T01013,Andi,7/27/2024,772.68
T01014,Hani,7/25/2024,323.58
T01015,Eka,2/22/2025,614.78
T01016,Tia,11/13/2024,199.0
T01017,Dina,7/7/2024,672.55
T01018,Tia,1/19/2025,604.43
T01019,Andi,11/17/2024,499.92
T01020,Fahmi,1/6/2025,336.22
T01021,Hani,2/15/2025,509.82
T01022,Budi,2/18/2025,902.46
T01023,Dina,2/15/2025,290.71
T01024,Citra,12/28/2024,733.19
T01025,Andi,8/15/2024,597.35
T01026,Eka,4/17/2025,421.79
T01027,Dina,12/28/2024,816.6
T01028,Andi,12/31/2024,10.19
T01029,Hani,8/30/2024,21.17
T01030,Andi,9/12/2024,375.57
T01031,Fahmi,8/2/2024,107.07
T01032,Budi,10/23/2024,655.69
T01033,Dina,10/7/2024,494.68
T01034,Fahmi,9/16/2024,84.97
T01035,Citra,4/17/2025,558.07
T01036,Dina,5/11/2024,117.67
T01037,Eka,5/31/2024,570.07
T01038,Ilham,7/17/2024,161.49
T01039,Andi,11/19/2024,580.17
T01040,Dina,2/8/2025,780.56
T01041,Hani,10/7/2024,446.17
T01042,Dina,11/27/2024,75.42
T01043,Ilham,4/9/2025,512.07
T01044,Ilham,8/22/2024,94.18
T01045,Andi,3/17/2025,365.34
T01046,Fahmi,2/15/2025,217.55
T01047,Budi,5/18/2024,824.42
T01048,Eka,7/12/2024,662.22
T01049,Ilham,5/21/2024,391.19
T01050,Fahmi,1/21/2025,753.05
T01051,Andi,5/2/2025,649.97
T01052,Eka,8/24/2024,844.45
T01053,Eka,9/24/2024,427.12
T01054,Hani,11/27/2024,44.24
T01055,Tia,7/13/2024,147.89
T01056,Tia,4/28/2025,915.76
T01057,Citra,3/25/2025,594.23
T01058,Gina,3/5/2025,345.47
T01059,Budi,12/11/2024,985.38
T01060,Eka,7/22/2024,860.96
T01061,Eka,7/22/2024,827.98
T01062,Budi,2/9/2025,725.64
T01063,Gina,8/16/2024,607.52
T01064,Ilham,2/28/2025,801.34
T01065,Eka,12/31/2024,458.29
T01066,Citra,12/6/2024,85.19
T01067,Budi,5/20/2024,721.2
T01068,Tia,6/26/2024,222.15
T01069,Citra,2/20/2025,39.19
T01070,Hani,8/13/2024,814.7
T01071,Budi,2/22/2025,195.08
T01072,Ilham,12/14/2024,876.25
T01073,Fahmi,8/9/2024,746.2
T01074,Ilham,6/11/2024,217.4
T01075,Eka,12/11/2024,277.9
T01076,Citra,11/26/2024,538.17
T01077,Hani,7/12/2024,187.24
T01078,Gina,3/15/2025,832.46
T01079,Fahmi,7/30/2024,48.99
T01080,Tia,2/17/2025,191.86
T01081,Dina,10/15/2024,965.07
T01082,Tia,10/14/2024,548.5
T01083,Eka,9/23/2024,237.36
T01084,Ilham,5/31/2024,960.46
T01085,Eka,8/1/2024,514.88
T01086,Gina,3/16/2025,953.75
T01087,Ilham,4/19/2025,522.73
T01088,Hani,12/15/2024,940.93
T01089,Citra,11/18/2024,632.04
T01090,Dina,5/14/2024,930.66
T01091,Tia,10/17/2024,83.29
T01092,Gina,7/6/2024,528.66
T01093,Dina,9/14/2024,346.76
T01094,Dina,4/29/2025,471.36
T01095,Ilham,6/20/2024,494.13
T01096,Eka,8/7/2024,360.87
T01097,Tia,12/12/2024,456.8
T01098,Citra,3/27/2025,976.4
T01099,Hani,4/24/2025,491.61
T01100,Hani,1/20/2025,725.54
T01101,Ilham,12/22/2024,480.98
T01102,Eka,9/3/2024,424.48
T01103,Citra,6/23/2024,262.65
T01104,Ilham,8/6/2024,615.27
T01105,Andi,12/3/2024,152.29
T01106,Ilham,1/16/2025,466.38
T01107,Gina,11/29/2024,948.87
T01108,Hani,2/17/2025,778.32
T01109,Andi,2/6/2025,122.27
T01110,Andi,1/20/2025,109.16
T01111,Ilham,6/9/2024,824.02
T01112,Dina,4/21/2025,282.57
T01113,Citra,11/2/2024,136.19
T01114,Fahmi,10/4/2024,752.99
T01115,Dina,8/29/2024,263.45
T01116,Eka,8/15/2024,325.95
T01117,Gina,1/12/2025,725.65
T01118,Citra,6/3/2024,832.6
T01119,Budi,9/4/2024,644.89
T01120,Ilham,11/14/2024,903.04
T01121,Gina,6/18/2024,729.46
T01122,Hani,3/15/2025,608.59
T01123,Eka,7/27/2024,254.96
T01124,Fahmi,8/7/2024,141.03
T01125,Ilham,10/15/2024,207.65
T01126,Tia,1/18/2025,977.71
T01127,Tia,12/5/2024,748.37
T01128,Ilham,2/10/2025,541.81
T01129,Budi,2/22/2025,845.61
T01130,Andi,7/30/2024,790.72
T01131,Hani,11/16/2024,13.89
T01132,Andi,2/2/2025,906.8
T01133,Ilham,11/4/2024,946.92
T01134,Citra,2/1/2025,717.11
T01135,Fahmi,5/9/2024,313.27
T01136,Hani,1/22/2025,423.88
T01137,Budi,1/23/2025,17.87
T01138,Fahmi,4/21/2025,60.32
T01139,Hani,10/26/2024,632.77
T01140,Tia,9/18/2024,195.96
T01141,Andi,10/17/2024,500.01
T01142,Tia,7/12/2024,220.66
T01143,Eka,8/28/2024,802.78
T01144,Dina,12/13/2024,700.77
T01145,Gina,9/17/2024,466.11
T01146,Gina,5/10/2024,431.86
T01147,Gina,5/3/2025,265.74
T01148,Eka,12/17/2024,420.66
T01149,Eka,6/26/2024,711.7
T01150,Eka,3/30/2025,85.64
T01151,Budi,9/27/2024,442.56
T01152,Andi,6/17/2024,605.19
T01153,Citra,12/12/2024,245.15
T01154,Dina,1/29/2025,244.46
T01155,Tia,12/8/2024,640.87
T01156,Dina,11/30/2024,870.5
T01157,Hani,8/31/2024,359.24
T01158,Dina,1/17/2025,766.14
T01159,Dina,1/7/2025,879.46
T01160,Ilham,12/18/2024,149.24
T01161,Budi,12/7/2024,922.29
T01162,Dina,10/12/2024,724.05
T01163,Ilham,10/3/2024,114.07
T01164,Ilham,10/14/2024,132.51
T01165,Budi,11/20/2024,192.62
T01166,Dina,5/21/2024,877.99
T01167,Andi,3/2/2025,501.08
T01168,Hani,10/27/2024,432.39
T01169,Budi,10/10/2024,122.41
T01170,Eka,10/21/2024,583.5
T01171,Citra,1/19/2025,145.6
T01172,Dina,9/5/2024,912.8
T01173,Ilham,1/27/2025,283.23
T01174,Fahmi,10/6/2024,657.63
T01175,Hani,6/11/2024,636.63
T01176,Tia,11/2/2024,572.77
T01177,Andi,11/28/2024,630.79
T01178,Budi,3/16/2025,987.46
T01179,Dina,9/25/2024,870.86
T01180,Citra,4/5/2025,474.79
T01181,Tia,7/4/2024,868.61
T01182,Fahmi,1/11/2025,30.87
T01183,Hani,4/3/2025,559.27
T01184,Tia,8/31/2024,11.09
T01185,Citra,9/1/2024,660.27
T01186,Ilham,1/16/2025,381.77
T01187,Budi,12/5/2024,129.23
T01188,Dina,7/6/2024,847.68
T01189,Fahmi,12/3/2024,788.43
T01190,Gina,10/23/2024,716.98
T01191,Tia,5/5/2025,674.81
T01192,Fahmi,3/31/2025,139.79
T01193,Budi,9/9/2024,91.37
T01194,Gina,3/7/2025,410.08
T01195,Gina,11/18/2024,655.16
T01196,Ilham,3/9/2025,560.67
T01197,Hani,2/26/2025,382.83
T01198,Budi,1/8/2025,379.09
T01199,Andi,2/15/2025,220.48
T01200,Fahmi,11/7/2024,795.78
T01201,Gina,9/13/2024,980.66
T01202,Dina,1/5/2025,665.35
T01203,Tia,6/19/2024,20.8
T01204,Fahmi,7/5/2024,133.41
T01205,Budi,12/20/2024,621.37
T01206,Andi,8/29/2024,624.04
T01207,Gina,4/4/2025,650.56
T01208,Citra,11/29/2024,986.58
T01209,Gina,4/4/2025,74.38
T01210,Dina,8/15/2024,623.08
T01211,Fahmi,4/5/2025,382.27
T01212,Fahmi,5/8/2024,465.99
T01213,Dina,7/14/2024,942.86
T01214,Hani,2/2/2025,604.9
T01215,Fahmi,3/21/2025,720.03
T01216,Gina,4/28/2025,660.93
T01217,Dina,4/21/2025,240.2
T01218,Fahmi,3/27/2025,913.1
T01219,Eka,9/30/2024,296.26
T01220,Ilham,10/16/2024,330.74
T01221,Fahmi,6/19/2024,398.57
T01222,Ilham,8/9/2024,80.08
T01223,Ilham,5/1/2025,156.82
T01224,Andi,1/14/2025,76.53
T01225,Gina,3/9/2025,744.06
T01226,Dina,9/12/2024,372.63
T01227,Gina,10/8/2024,682.72
T01228,Budi,8/11/2024,765.67
T01229,Ilham,7/25/2024,126.99
T01230,Andi,4/23/2025,428.14
T01231,Gina,2/27/2025,792.39
T01232,Dina,1/16/2025,751.71
T01233,Budi,7/6/2024,859.93
T01234,Tia,6/21/2024,451.24
T01235,Hani,11/29/2024,213.19
T01236,Hani,4/25/2025,680.26
T01237,Ilham,1/26/2025,119.81
T01238,Fahmi,10/23/2024,424.52
T01239,Budi,9/9/2024,987.12
T01240,Dina,12/7/2024,244.43
T01241,Hani,1/28/2025,975.94
T01242,Hani,8/13/2024,632.89
T01243,Budi,9/29/2024,722.98
T01244,Citra,9/21/2024,152.79
T01245,Budi,4/26/2025,385.51
T01246,Dina,6/4/2024,961.04
T01247,Andi,7/20/2024,873.59
T01248,Gina,9/6/2024,695.34
T01249,Tia,10/24/2024,650.54
T01250,Citra,6/19/2024,567.73
T01251,Hani,3/5/2025,965.97
T01252,Tia,12/13/2024,288.32
T01253,Citra,6/18/2024,481.3
T01254,Budi,1/6/2025,28.09
T01255,Citra,5/2/2025,45.78
T01256,Hani,12/17/2024,255.56
T01257,Hani,8/23/2024,479.05
T01258,Gina,5/1/2025,969.54
T01259,Fahmi,8/31/2024,50.85
T01260,Fahmi,12/29/2024,660.49
T01261,Gina,5/8/2024,169.12
T01262,Ilham,7/22/2024,785.66
T01263,Fahmi,4/10/2025,272.76
T01264,Hani,7/29/2024,42.86
T01265,Citra,11/18/2024,957.17
T01266,Citra,6/20/2024,702.62
T01267,Hani,7/14/2024,408.46
T01268,Dina,2/16/2025,452.43
T01269,Tia,6/17/2024,513.19
T01270,Budi,7/21/2024,475.01
T01271,Eka,1/7/2025,248.37
T01272,Tia,3/31/2025,308.03
T01273,Dina,3/1/2025,819.72
T01274,Andi,11/13/2024,533.97
T01275,Gina,6/15/2024,842.39
T01276,Tia,1/12/2025,257.2
T01277,Hani,12/3/2024,617.09
T01278,Hani,9/13/2024,91.41
T01279,Dina,5/5/2025,592.97
T01280,Ilham,6/10/2024,720.4
T01281,Fahmi,12/28/2024,553.05
T01282,Citra,12/16/2024,857.89
T01283,Ilham,10/4/2024,292.87
T01284,Fahmi,6/8/2024,844.48
T01285,Tia,4/11/2025,653.83
T01286,Andi,5/12/2024,570.98
T01287,Eka,11/24/2024,912.61
T01288,Budi,12/29/2024,237.64
T01289,Hani,8/9/2024,587.48
T01290,Ilham,11/27/2024,134.11
T01291,Gina,10/20/2024,365.89
T01292,Ilham,3/9/2025,730.57
T01293,Gina,9/17/2024,477.56
T01294,Eka,9/15/2024,205.98
T01295,Fahmi,9/22/2024,160.85
T01296,Ilham,7/5/2024,278.12
T01297,Hani,2/25/2025,467.05
T01298,Dina,1/13/2025,451.43
T01299,Hani,12/26/2024,356.06
T01300,Dina,5/30/2024,536.31
T01301,Eka,9/19/2024,874.59
T01302,Tia,7/28/2024,617.47
T01303,Gina,12/29/2024,413.7
T01304,Tia,6/26/2024,955.45
T01305,Ilham,1/9/2025,532.55
T01306,Fahmi,2/8/2025,877.94
T01307,Ilham,6/23/2024,533.35
T01308,Dina,5/8/2024,362.88
T01309,Citra,10/7/2024,289.92
T01310,Dina,6/1/2024,938.3
T01311,Gina,10/8/2024,235.71
T01312,Budi,7/6/2024,269.06
T01313,Ilham,12/18/2024,157.18
T01314,Eka,6/22/2024,182.44
T01315,Budi,6/6/2024,338.04
T01316,Tia,6/30/2024,593.49
T01317,Ilham,7/3/2024,677.01
T01318,Gina,9/28/2024,990.1
T01319,Citra,10/20/2024,55.01
T01320,Gina,11/25/2024,237.77
T01321,Fahmi,10/29/2024,281.08
T01322,Eka,1/21/2025,383.65
T01323,Andi,4/25/2025,829.21
T01324,Dina,10/28/2024,781.05
T01325,Fahmi,2/17/2025,432.81
T01326,Budi,5/29/2024,356.91
T01327,Hani,7/21/2024,808.03
T01328,Gina,10/15/2024,758.47
T01329,Citra,6/23/2024,513.04
T01330,Eka,8/21/2024,914.36
T01331,Ilham,3/6/2025,241.42
T01332,Fahmi,7/2/2024,533.43
T01333,Tia,11/1/2024,417.91
T01334,Andi,3/27/2025,637.88
T01335,Fahmi,2/3/2025,606.67
T01336,Andi,1/27/2025,45.88
T01337,Hani,9/17/2024,686.72
T01338,Eka,2/5/2025,828.37
T01339,Citra,1/17/2025,163.57
T01340,Hani,6/12/2024,338.11
T01341,Citra,4/29/2025,908.92
T01342,Budi,7/5/2024,100.47
T01343,Andi,2/22/2025,140.76
T01344,Fahmi,5/21/2024,276.57
T01345,Gina,12/28/2024,250.25
T01346,Citra,2/10/2025,411.16
T01347,Dina,10/31/2024,240.1
T01348,Eka,8/14/2024,393.14
T01349,Budi,7/5/2024,552.43
T01350,Budi,9/16/2024,435.3
T01351,Eka,7/1/2024,978.86
T01352,Ilham,6/25/2024,134.4
T01353,Eka,9/24/2024,763.24
T01354,Gina,4/9/2025,750.98
T01355,Budi,3/12/2025,43.77
T01356,Ilham,2/26/2025,835.5
T01357,Ilham,2/18/2025,10.71
T01358,Hani,3/25/2025,170.0
T01359,Citra,7/12/2024,679.93
T01360,Ilham,12/23/2024,318.0
T01361,Hani,7/12/2024,810.01
T01362,Budi,12/12/2024,264.93
T01363,Fahmi,8/3/2024,22.22
T01364,Gina,7/16/2024,654.06
T01365,Dina,2/1/2025,695.79
T01366,Citra,7/14/2024,929.54
T01367,Budi,1/17/2025,658.22
T01368,Dina,3/29/2025,79.16
T01369,Citra,2/9/2025,239.72
T01370,Ilham,10/14/2024,21.7
T01371,Citra,6/8/2024,115.34
T01372,Hani,12/24/2024,615.05
T01373,Dina,6/7/2024,851.88
T01374,Fahmi,2/6/2025,557.53
T01375,Dina,11/10/2024,975.1
T01376,Eka,12/28/2024,551.3
T01377,Tia,2/24/2025,974.57
T01378,Tia,8/29/2024,803.4
T01379,Eka,6/7/2024,629.83
T01380,Citra,6/1/2024,813.65
T01381,Eka,5/5/2025,870.6
T01382,Eka,8/31/2024,241.89
T01383,Hani,8/28/2024,263.14
T01384,Gina,5/18/2024,76.03
T01385,Dina,8/4/2024,981.26
T01386,Eka,2/10/2025,286.5
T01387,Andi,8/28/2024,135.54
T01388,Citra,12/22/2024,873.7
T01389,Budi,5/27/2024,914.34
T01390,Budi,8/12/2024,266.21
T01391,Ilham,12/11/2024,460.42
T01392,Dina,11/21/2024,797.02
T01393,Eka,8/27/2024,279.26
T01394,Hani,2/26/2025,346.78
T01395,Ilham,10/24/2024,167.39
T01396,Eka,7/13/2024,117.34
T01397,Andi,5/14/2024,925.21
T01398,Fahmi,10/3/2024,567.12
T01399,Fahmi,9/19/2024,550.88
T01400,Andi,2/9/2025,938.36
T01401,Citra,11/29/2024,399.36
T01402,Gina,9/11/2024,714.6
T01403,Gina,8/31/2024,815.7
T01404,Budi,5/12/2024,275.55
T01405,Dina,12/31/2024,94.86
T01406,Budi,8/21/2024,705.08
T01407,Tia,4/12/2025,833.34
T01408,Dina,6/11/2024,108.04
T01409,Gina,3/5/2025,354.76
T01410,Budi,3/6/2025,868.77
T01411,Dina,11/24/2024,119.92
T01412,Eka,9/22/2024,379.57
T01413,Citra,5/6/2024,597.77
T01414,Dina,1/18/2025,502.17
T01415,Hani,12/17/2024,427.53
T01416,Ilham,6/18/2024,972.14
T01417,Dina,3/26/2025,750.74
T01418,Budi,1/21/2025,292.99
T01419,Fahmi,8/28/2024,956.51
T01420,Gina,1/5/2025,972.67
T01421,Dina,6/10/2024,615.88
T01422,Ilham,8/30/2024,716.0
T01423,Dina,8/8/2024,256.53
T01424,Hani,3/26/2025,313.03
T01425,Dina,7/15/2024,83.75
T01426,Budi,1/29/2025,978.2
T01427,Budi,12/7/2024,246.06
T01428,Ilham,8/28/2024,192.58
T01429,Dina,11/18/2024,217.98
T01430,Ilham,10/24/2024,355.76
T01431,Tia,1/4/2025,953.05
T01432,Eka,4/25/2025,549.08
T01433,Dina,10/23/2024,970.57
T01434,Eka,8/9/2024,995.59
T01435,Tia,1/25/2025,536.89
T01436,Budi,10/17/2024,357.23
T01437,Eka,10/12/2024,126.01
T01438,Hani,5/11/2024,542.11
T01439,Fahmi,1/13/2025,654.04
T01440,Hani,8/2/2024,75.84
T01441,Dina,11/24/2024,733.14
T01442,Ilham,9/14/2024,619.13
T01443,Ilham,3/2/2025,305.47
