ID,Nama Pelanggan,Tanggal Pembelian,Jumlah Pembelian
ID00500,Ira Simbolon,2024-07-08,732303
ID00501,"Drs. Lembah Hutasoit, S.Gz",2024-05-25,386712
ID00502,Candrakanta Safitri,2024-03-21,520135
ID00503,Mursita Hutapea,2024-08-12,98984
ID00504,Maimunah Wijayanti,2025-03-02,938214
ID00505,Nova Sudiati,2024-10-05,673529
ID00506,Lidya Saputra,2024-12-26,469259
ID00507,Perkasa Mulyani,2024-06-03,781043
ID00508,Gangsar Astuti,2024-11-09,208667
ID00509,Edi Wastuti,2025-02-17,156740
ID00510,"Lega Laksita, M.TI.",2024-11-30,47432
ID00511,"Gaiman Gunawan, S.H.",2024-09-27,212472
ID00512,Rahayu Hakim,2024-01-05,36596
ID00513,Damu Sihombing,2024-12-07,764701
ID00514,Pranata Mandala,2025-02-22,631748
ID00515,"T. Elvin Simbolon, S.IP",2024-10-10,260069
ID00516,Jamal Astuti,2024-06-02,522997
ID00517,Cager Wibowo,2025-04-22,417652
ID00518,H. Dartono Mardhiyah,2024-12-05,76052
ID00519,Ir. Reksa Thamrin,2024-02-23,841247
ID00520,Hasta Gunarto,2025-04-25,576809
ID00521,Anita Haryanti,2025-03-25,684661
ID00522,Setya Sihotang,2024-03-09,332679
ID00523,drg. Queen Waskita,2024-05-15,533956
ID00524,"Suci Agustina, S.Pd",2024-02-29,569876
ID00525,Halim Damanik,2025-03-31,884774
ID00526,Ella Safitri,2024-02-24,861211
ID00527,Yance Tarihoran,2025-01-15,481132
ID00528,Ibrani Kurniawan,2024-10-10,27215
ID00529,Ibrani Rahmawati,2024-03-20,48842
ID00530,Paramita Hutapea,2024-05-19,365766
ID00531,Ira Sirait,2024-05-24,68777
ID00532,Ganda Narpati,2024-11-05,364123
ID00533,Kajen Usada,2024-04-17,836045
ID00534,Karta Melani,2025-01-02,766035
ID00535,Utama Tampubolon,2024-06-24,54894
ID00536,Titi Yuliarti,2024-04-14,435205
ID00537,"R. Gilda Jailani, S.E.I",2024-12-17,133928
ID00538,Faizah Natsir,2024-11-20,231960
ID00539,R. Vanya Yolanda,2025-03-12,856309
ID00540,Cecep Utami,2024-05-15,695611
ID00541,Malika Pratiwi,2024-09-15,709731
ID00542,"Drs. Ikin Zulaika, M.Farm",2024-09-07,558530
ID00543,"Makara Oktaviani, S.Psi",2024-05-08,490636
ID00544,"Hj. Iriana Maryadi, M.M.",2025-04-08,995755
ID00545,Jarwadi Handayani,2025-04-09,721016
ID00546,"Gadang Saefullah, M.Farm",2025-03-09,922470
ID00547,Garan Mayasari,2024-01-27,926723
ID00548,Galak Hariyah,2024-02-17,572625
ID00549,Ani Hakim,2024-11-20,166189
ID00550,Yance Suwarno,2024-08-04,787048
ID00551,Mariadi Iswahyudi,2025-02-28,617488
ID00552,Ir. Ophelia Winarno,2024-05-21,254303
ID00553,Ratna Puspasari,2024-01-23,979739
ID00554,"H. Umar Gunarto, M.M.",2024-01-02,85532
ID00555,"Drs. Martana Nainggolan, S.Psi",2024-06-19,48669
ID00556,Dr. Olivia Maryadi,2025-01-29,781185
ID00557,Ihsan Jailani,2024-03-07,158468
ID00558,"Tgk. Nasab Hutasoit, M.TI.",2024-11-22,522643
ID00559,"Cawuk Gunarto, S.H.",2024-05-14,695592
ID00560,"Maida Farida, M.TI.",2024-03-23,29989
ID00561,Drs. Capa Utama,2025-01-14,504109
ID00562,Intan Wibisono,2024-08-14,961245
ID00563,Vicky Sirait,2024-10-09,972612
ID00564,"Liman Habibi, S.Psi",2024-12-27,658410
ID00565,Gambira Kuswoyo,2024-08-06,58026
ID00566,Ir. Harsana Suryono,2024-10-14,264471
ID00567,Tari Wahyuni,2024-01-05,745363
ID00568,R. Juli Hutapea,2024-02-27,690301
ID00569,Hj. Dinda Tampubolon,2024-02-08,146878
ID00570,Safina Wijayanti,2025-04-28,25063
ID00571,Diah Riyanti,2025-03-28,190616
ID00572,"Chelsea Saragih, M.Pd",2024-12-19,673393
ID00573,Syahrini Sitompul,2025-04-07,62384
ID00574,"R. Salsabila Novitasari, S.Pt",2024-03-17,958607
ID00575,"Mumpuni Anggraini, M.TI.",2024-10-06,332266
ID00576,Anita Tarihoran,2024-01-19,870607
ID00577,Elvina Prabowo,2025-03-03,842251
ID00578,Vivi Laksita,2024-07-08,112018
ID00579,Darmanto Mandala,2024-10-25,488344
ID00580,Bahuwarna Sihombing,2024-10-09,650916
ID00581,"Puti Ophelia Namaga, M.TI.",2024-03-16,188980
ID00582,Mitra Sirait,2024-08-08,885930
ID00583,"Drs. Cahyadi Riyanti, S.Sos",2024-03-06,629752
ID00584,Carub Najmudin,2024-01-22,77064
ID00585,"Ir. Yessi Marbun, M.M.",2024-06-06,867525
ID00586,Hendra Utama,2024-07-05,867179
ID00587,"Najib Prakasa, M.M.",2025-04-05,121496
ID00588,Tgk. Umi Hassanah,2025-04-22,129726
ID00589,Kasusra Permadi,2025-02-11,531292
ID00590,Yessi Halimah,2025-03-16,633879
ID00591,"R.A. Kartika Wastuti, M.Farm",2024-01-21,847995
ID00592,Malika Suryono,2025-04-05,655533
ID00593,"dr. Jefri Nuraini, S.Farm",2024-07-02,241287
ID00594,Rendy Pangestu,2024-04-17,76175
ID00595,"Drs. Cahyo Ramadan, S.Gz",2024-12-15,853530
ID00596,"Jaya Wahyudin, M.Pd",2024-05-07,222484
ID00597,Narji Maryati,2024-12-07,456915
ID00598,"Puti Intan Hutasoit, S.E.",2024-02-22,363729
ID00599,Mila Mulyani,2024-06-30,860941
ID00600,Radika Fujiati,2025-02-03,886500
ID00601,Warsita Prasetya,2024-10-13,783774
ID00602,"Dr. Kamaria Dongoran, S.Farm",2025-03-28,721351
ID00603,Harto Mardhiyah,2025-03-23,431536
ID00604,Gilda Winarno,2024-07-27,349984
ID00605,Hardi Prasetyo,2024-11-13,136670
ID00606,Galuh Januar,2025-01-18,727318
ID00607,"Hj. Juli Maulana, S.E.I",2024-03-20,613945
ID00608,Edison Halimah,2025-04-18,582401
ID00609,"Yance Mandala, M.Kom.",2025-04-21,154000
ID00610,Raisa Ardianto,2024-05-01,347211
ID00611,Ajiman Rajasa,2025-03-18,887057
ID00612,Rafid Maryadi,2024-03-24,841627
ID00613,H. Lulut Nuraini,2025-02-13,233589
ID00614,Carla Suwarno,2025-02-19,811351
ID00615,Gada Maheswara,2024-03-31,57800
ID00616,Digdaya Andriani,2025-03-27,631894
ID00617,"Putu Oktaviani, M.M.",2024-07-30,191873
ID00618,Balapati Mandasari,2024-01-13,361801
ID00619,Drs. Anita Usamah,2024-04-01,76292
ID00620,Drs. Dimas Megantara,2025-01-12,136610
ID00621,Maria Adriansyah,2025-04-18,297198
ID00622,dr. Halima Pertiwi,2024-06-19,158097
ID00623,Fitria Widiastuti,2025-02-04,804348
ID00624,"Bakiadi Novitasari, S.I.Kom",2025-04-21,445320
ID00625,Xanana Novitasari,2024-07-29,186214
ID00626,Dr. Panji Mayasari,2025-02-14,740119
ID00627,Dt. Harsaya Halimah,2024-12-08,397896
ID00628,Makara Wibisono,2025-03-18,590290
ID00629,Hafshah Budiyanto,2025-01-11,183021
ID00630,Winda Hidayat,2025-02-19,469969
ID00631,Halima Wahyuni,2024-05-07,265479
ID00632,"Bala Prastuti, S.Psi",2024-05-16,980641
ID00633,Artawan Thamrin,2024-03-22,620256
ID00634,Tgk. Rahmat Yuniar,2025-02-07,52675
ID00635,Radika Hariyah,2024-12-25,149849
ID00636,"Natalia Usamah, S.E.",2024-02-25,114823
ID00637,"R.M. Atma Haryanti, S.Gz",2024-07-14,839478
ID00638,Farah Gunawan,2025-03-22,898528
ID00639,"Sutan Timbul Gunarto, S.Psi",2024-01-20,672904
ID00640,Oliva Widodo,2025-03-15,652191
ID00641,"Drs. Nabila Ramadan, S.Gz",2024-08-28,404401
ID00642,"Ir. Dadap Suwarno, S.I.Kom",2024-04-23,825437
ID00643,"Cut Zelaya Yolanda, S.Psi",2024-04-12,175416
ID00644,Dewi Uwais,2025-02-22,26389
ID00645,Lalita Farida,2025-04-15,932355
ID00646,Jessica Nashiruddin,2024-08-23,520622
ID00647,Talia Mandasari,2024-06-28,94643
ID00648,Wirda Maryati,2024-06-05,16658
ID00649,Wani Hutasoit,2025-02-24,17574
ID00650,"Lintang Hutapea, S.Farm",2025-02-11,198128
ID00651,R. Puji Sihombing,2025-03-22,981124
ID00652,Ciaobella Hutapea,2024-04-26,103471
ID00653,Salimah Sihombing,2024-04-24,751071
ID00654,Melinda Suartini,2024-01-13,693415
ID00655,"Maria Marbun, M.M.",2024-12-03,632571
ID00656,Melinda Gunarto,2024-04-08,939997
ID00657,"Kamila Susanti, S.Farm",2024-07-23,307514
ID00658,Suci Hakim,2024-06-17,446440
ID00659,Mumpuni Uyainah,2024-05-22,737191
ID00660,Karimah Mulyani,2025-03-18,856632
ID00661,"H. Mustika Manullang, S.Ked",2024-02-05,840724
ID00662,Samsul Sudiati,2025-01-30,820090
ID00663,"Purwa Farida, S.Gz",2024-05-22,509135
ID00664,Bagas Prakasa,2024-06-28,735990
ID00665,"Ir. Ghani Tarihoran, S.Sos",2024-11-24,143056
ID00666,Cut Rahmi Mangunsong,2024-09-17,226174
ID00667,"Ihsan Uwais, S.I.Kom",2024-07-23,160038
ID00668,Vanesa Hutagalung,2024-12-13,680905
ID00669,R. Paris Utama,2025-03-07,294111
ID00670,Iriana Yulianti,2024-10-01,558496
ID00671,Hilda Latupono,2024-06-18,482298
ID00672,Oman Nashiruddin,2025-04-25,442046
ID00673,Padma Wibisono,2024-01-15,260875
ID00674,R. Eluh Rajata,2024-02-29,993658
ID00675,"Melinda Prabowo, M.Ak",2025-03-25,193027
ID00676,Talia Lestari,2024-05-13,650195
ID00677,Banawi Mansur,2024-04-01,735272
ID00678,"Puti Mila Natsir, M.M.",2024-10-24,49448
ID00679,Rusman Zulaika,2024-05-15,635236
ID00680,"dr. Salwa Situmorang, S.Pt",2024-01-20,198744
ID00681,Dr. Elvin Salahudin,2024-02-25,762037
ID00682,"R. Tania Uyainah, S.E.",2024-11-01,534170
ID00683,"Tgk. Kacung Prasetyo, S.IP",2024-08-10,651780
ID00684,Prima Mandala,2024-06-25,102296
ID00685,Paiman Lailasari,2025-01-08,667658
ID00686,Gatra Puspasari,2025-02-06,876630
ID00687,dr. Nadia Puspasari,2024-06-09,830597
ID00688,Luwar Irawan,2024-08-11,325830
ID00689,Galak Widodo,2024-11-06,374750
ID00690,"Tantri Kuswandari, M.TI.",2024-09-18,449128
ID00691,Vivi Wasita,2024-02-29,14792
ID00692,"Ir. Belinda Mahendra, S.Psi",2024-07-16,594801
ID00693,"Bagya Hartati, M.M.",2025-04-05,257085
ID00694,"Kariman Situmorang, S.E.I",2024-10-22,211224
ID00695,"Drs. Suci Rahmawati, S.E.",2024-04-07,133215
ID00696,"R.M. Ian Mardhiyah, S.Gz",2024-05-10,565953
ID00697,"Puti Padma Mangunsong, S.Pd",2024-01-23,110331
ID00698,Caraka Sinaga,2024-12-28,658985
ID00699,"Genta Situmorang, M.TI.",2024-08-11,389481
ID00700,Zulfa Hutapea,2024-01-01,914639
ID00701,Faizah Usada,2024-09-23,808100
ID00702,T. Budi Utami,2025-04-18,575940
ID00703,Raisa Nasyidah,2025-02-16,542195
ID00704,Jefri Yuniar,2024-10-02,239927
ID00705,Lega Prastuti,2024-12-17,496765
ID00706,Cawisono Wahyuni,2025-01-03,817750
ID00707,Ir. Jessica Pratiwi,2025-04-26,666895
ID00708,Rudi Dabukke,2025-01-14,701354
ID00709,Arsipatra Yuniar,2025-01-12,228217
ID00710,"Drs. Eman Yulianti, S.Kom",2024-12-09,299854
ID00711,"Drs. Hamzah Safitri, S.Ked",2024-04-10,65646
ID00712,Sari Palastri,2024-07-05,213129
ID00713,Syahrini Sihombing,2024-08-08,128152
ID00714,Hesti Waskita,2024-02-05,845309
ID00715,Mutia Hidayanto,2025-04-30,166465
ID00716,"Almira Manullang, M.M.",2024-12-06,728530
ID00717,Novi Hariyah,2025-04-16,894769
ID00718,Ganep Sudiati,2024-06-18,965760
ID00719,Galar Simanjuntak,2024-11-15,507457
ID00720,"Zelda Situmorang, S.Sos",2024-06-09,531682
ID00721,Prabawa Uwais,2024-12-05,194888
ID00722,Dr. Balamantri Simanjuntak,2025-03-10,177520
ID00723,Jaka Maheswara,2024-03-04,712695
ID00724,Mila Prayoga,2025-01-03,977492
ID00725,Bakti Hardiansyah,2025-04-05,55209
ID00726,Kiandra Susanti,2024-06-02,66652
ID00727,Hilda Manullang,2024-09-16,686185
ID00728,"dr. Ratih Sihotang, S.Kom",2024-06-07,391884
ID00729,"R.M. Jamil Mulyani, M.M.",2024-12-07,308911
ID00730,Ina Mandasari,2024-07-28,229770
ID00731,Bakijan Wijaya,2024-06-16,465786
ID00732,drg. Dimas Pratama,2024-07-25,273592
ID00733,dr. Alika Hardiansyah,2024-12-22,360533
ID00734,Nilam Riyanti,2024-05-31,656781
ID00735,"Hj. Samiah Halimah, S.Pd",2024-10-10,854264
ID00736,Dt. Slamet Kurniawan,2024-03-06,943316
ID00737,Diana Saptono,2024-04-08,805248
ID00738,"Karimah Waskita, S.I.Kom",2024-08-03,485159
ID00739,Himawan Habibi,2024-12-06,55421
ID00740,Drs. Febi Tarihoran,2025-04-26,119493
ID00741,T. Bagya Winarno,2024-07-13,786383
ID00742,drg. Prakosa Pudjiastuti,2024-12-12,65004
ID00743,Yunita Oktaviani,2025-01-18,979787
ID00744,"Lurhur Lazuardi, S.E.I",2025-04-07,573463
ID00745,Hartana Wahyudin,2024-03-30,194431
ID00746,"Tgk. Kalim Utama, S.E.I",2024-11-11,175722
ID00747,Luhung Melani,2024-10-18,833648
ID00748,Olivia Gunarto,2024-06-03,40477
ID00749,Aris Mandala,2024-07-26,518623
ID00750,"Juli Kusmawati, M.TI.",2024-10-07,549915
ID00751,Eka Sudiati,2025-03-02,131703
ID00752,R.M. Gamanto Suryatmi,2024-01-01,84301
ID00753,Elisa Wijaya,2024-06-04,948558
ID00754,Tgk. Rika Sirait,2024-05-26,256729
ID00755,Dr. Kasiran Lestari,2024-04-17,766445
ID00756,"Padmi Salahudin, M.Kom.",2024-08-08,476428
ID00757,"Cut Kartika Sitompul, S.IP",2025-02-06,631497
ID00758,Restu Samosir,2024-10-23,617924
ID00759,"H. Teddy Usamah, S.Ked",2024-11-06,351806
ID00760,Dr. Hani Yolanda,2024-12-01,449422
ID00761,"KH. Labuh Permata, S.H.",2024-06-13,218405
ID00762,"Anastasia Padmasari, M.Kom.",2024-08-26,793377
ID00763,Karna Usamah,2024-08-14,719731
ID00764,"Raina Wibowo, S.E.I",2024-08-14,952012
ID00765,"Hj. Hesti Firmansyah, M.Farm",2024-12-11,351505
ID00766,"Carla Nainggolan, S.Ked",2024-04-19,251238
ID00767,Iriana Andriani,2024-09-18,826814
ID00768,Hendri Putra,2024-08-30,125482
ID00769,Olivia Suryatmi,2025-02-10,351974
ID00770,Zizi Halim,2025-04-06,248846
ID00771,"Dina Maryati, S.Kom",2025-02-11,112827
ID00772,Tgk. Mujur Kuswandari,2025-01-11,258636
ID00773,dr. Galar Natsir,2024-03-27,783584
ID00774,Patricia Siregar,2024-12-03,442637
ID00775,Tgk. Murti Zulaika,2024-02-13,922141
ID00776,"Rangga Saptono, M.Ak",2024-05-25,219668
ID00777,Febi Prayoga,2024-09-20,403774
ID00778,Puti Salahudin,2024-12-05,944664
ID00779,Wardaya Salahudin,2024-11-20,241381
ID00780,"T. Niyaga Pranowo, M.Kom.",2024-11-13,87101
ID00781,Natalia Tampubolon,2024-06-20,503869
ID00782,KH. Najam Saefullah,2024-02-17,623513
ID00783,Dewi Pertiwi,2025-02-23,517938
ID00784,"Kenari Wibowo, S.Sos",2025-01-19,66978
ID00785,"dr. Vera Maulana, S.Pd",2024-04-30,943745
ID00786,Edward Hutapea,2024-12-10,467037
ID00787,Maimunah Yolanda,2024-06-07,161981
ID00788,Ulva Kuswandari,2024-04-25,236665
ID00789,Damar Nasyiah,2025-02-16,982960
ID00790,Putri Saputra,2024-04-11,649037
ID00791,Balangga Susanti,2024-03-16,487092
ID00792,"Rini Permadi, S.H.",2024-01-13,196710
ID00793,Mulyono Nuraini,2024-01-24,416145
ID00794,Makuta Pradipta,2024-05-05,401627
ID00795,Baktianto Zulkarnain,2024-08-31,153030
ID00796,Tina Halimah,2024-11-08,489975
ID00797,Maman Mandala,2025-03-11,764787
ID00798,Yoga Pudjiastuti,2025-01-28,213586
ID00799,Hasim Yolanda,2024-02-07,672722
ID00800,Natalia Yulianti,2024-08-21,386009
ID00801,Praba Suwarno,2024-07-31,292795
ID00802,Irma Yuliarti,2025-03-29,222033
ID00803,Umaya Irawan,2024-11-18,362207
ID00804,"Kemal Pradipta, M.Pd",2024-10-21,143391
ID00805,"Tari Firgantoro, S.E.",2024-04-09,43653
ID00806,Zalindra Nugroho,2025-01-02,735835
ID00807,Raihan Widodo,2024-12-22,606289
ID00808,"drg. Cengkir Siregar, S.Gz",2024-07-15,72549
ID00809,Emin Purnawati,2024-09-10,304234
ID00810,Puti Juli Suryono,2024-07-23,153132
ID00811,Syahrini Palastri,2024-05-04,126506
ID00812,drg. Tirtayasa Mansur,2024-03-16,903021
ID00813,"Drs. Nadia Saputra, S.Kom",2024-12-01,498148
ID00814,"R. Gamblang Marpaung, M.M.",2024-12-18,490854
ID00815,"Edi Nashiruddin, S.Ked",2024-01-03,448539
ID00816,"Jessica Sihombing, M.Farm",2025-04-02,189517
ID00817,"Praba Nababan, S.E.",2025-01-19,807273
ID00818,Hj. Latika Aryani,2025-03-16,370265
ID00819,Tgk. Bakianto Wacana,2025-01-29,240533
ID00820,"Bakiono Nashiruddin, S.E.I",2025-03-29,939467
ID00821,Janet Prayoga,2024-02-24,319499
ID00822,Elon Winarno,2025-02-02,642958
ID00823,Ivan Santoso,2024-08-05,174404
ID00824,Ilsa Padmasari,2024-04-22,837899
ID00825,"Queen Anggriawan, S.T.",2024-03-31,843162
ID00826,"Gatra Prakasa, S.Gz",2025-02-15,678990
ID00827,"Banara Hastuti, S.Pd",2024-12-22,651233
ID00828,Halim Mardhiyah,2024-09-22,959567
ID00829,"Vera Saragih, S.IP",2024-08-25,188190
ID00830,"Vero Sihombing, S.I.Kom",2024-01-26,616204
ID00831,R.A. Gawati Mansur,2024-10-12,589606
ID00832,Eva Hasanah,2024-05-07,906536
ID00833,"Rachel Wahyudin, S.Farm",2025-04-14,250860
ID00834,"Pia Halimah, M.Pd",2025-03-10,100674
ID00835,"Ir. Rudi Pratama, S.H.",2024-03-03,441694
ID00836,"Perkasa Riyanti, S.Pt",2024-08-21,908602
ID00837,drg. Karsana Tarihoran,2024-03-09,557114
ID00838,Vero Pratiwi,2025-02-14,522977
ID00839,Aswani Pudjiastuti,2024-08-25,914081
ID00840,Sutan Kemal Nasyiah,2024-12-07,236956
ID00841,Catur Simbolon,2024-09-28,630317
ID00842,"Drs. Maimunah Latupono, S.Kom",2024-10-13,506489
ID00843,"Restu Lestari, S.Pt",2024-10-31,887646
ID00844,drg. Rusman Hakim,2024-06-11,495242
ID00845,Diah Mulyani,2025-01-21,302731
ID00846,Mutia Pratiwi,2025-04-01,25208
ID00847,Kurnia Hariyah,2024-08-14,775479
ID00848,"Respati Samosir, S.Ked",2024-11-09,458906
ID00849,Hamima Adriansyah,2025-02-21,781939
ID00850,"Gasti Prastuti, S.Pt",2025-01-03,924985
ID00851,Indra Situmorang,2025-04-01,268635
ID00852,"Bella Namaga, S.Gz",2024-09-15,269870
ID00853,Warji Halimah,2024-08-06,353194
ID00854,Edison Wasita,2025-03-01,465342
ID00855,Pranawa Mansur,2025-04-09,617615
ID00856,"Ir. Omar Yuliarti, S.Farm",2024-10-07,243210
ID00857,Kezia Hassanah,2024-08-16,945143
ID00858,"drg. Keisha Hutapea, M.Pd",2025-04-04,982532
ID00859,Martani Tampubolon,2024-03-22,630517
ID00860,Cemani Nasyiah,2025-01-15,166206
ID00861,Paris Mahendra,2025-03-17,968141
ID00862,"Genta Adriansyah, S.Ked",2024-08-31,611568
ID00863,Malika Wulandari,2024-08-18,951885
ID00864,"Puji Anggraini, M.Pd",2024-05-12,15324
ID00865,Yuni Pradana,2025-01-19,448065
ID00866,Jagaraga Situmorang,2024-05-06,56372
ID00867,Enteng Nainggolan,2025-03-06,52004
ID00868,"Vanesa Kusumo, S.Gz",2024-11-22,503515
ID00869,"Ir. Hari Susanti, S.Ked",2024-05-21,779105
ID00870,Danang Hidayat,2025-01-27,815942
ID00871,Legawa Firmansyah,2025-02-02,538709
ID00872,Rahayu Wulandari,2024-09-23,45253
ID00873,"Alika Prasasta, S.Gz",2024-09-05,456376
ID00874,Maida Pradipta,2024-11-16,566921
ID00875,Sutan Perkasa Hakim,2024-05-02,423474
ID00876,Jefri Siregar,2024-05-20,512550
ID00877,Rahman Permata,2024-08-13,859049
ID00878,Ratih Rahimah,2024-02-09,846782
ID00879,"Ir. Reza Sinaga, S.H.",2024-12-31,740494
ID00880,Dinda Wijayanti,2024-05-26,871186
ID00881,Sutan Hendri Salahudin,2024-04-30,112759
ID00882,Almira Puspita,2024-05-19,484419
ID00883,R. Sari Wastuti,2024-06-20,529344
ID00884,Puti Lailasari,2024-06-12,262194
ID00885,Gangsar Yuniar,2025-04-02,97127
ID00886,"Harjaya Novitasari, S.Psi",2024-10-03,595616
ID00887,"Lidya Wasita, S.E.I",2024-02-11,799660
ID00888,Keisha Nashiruddin,2024-03-11,23026
ID00889,"Dr. Jasmani Permadi, S.H.",2024-03-18,736830
ID00890,Zamira Megantara,2024-04-28,777333
ID00891,"drg. Vinsen Hakim, M.Pd",2024-07-15,436369
ID00892,Lidya Puspita,2024-12-21,238596
ID00893,R.M. Harsanto Prasasta,2024-03-19,149158
ID00894,Farhunnisa Sitompul,2024-12-27,385815
ID00895,"Bahuwirya Hartati, S.I.Kom",2024-04-19,320158
ID00896,Kawaca Nainggolan,2024-02-02,260675
ID00897,Embuh Waluyo,2024-07-31,689099
ID00898,"Lukita Suartini, S.Gz",2024-07-27,105136
ID00899,"Puti Fitriani Rahmawati, M.Pd",2024-06-18,26703
ID00900,Jatmiko Pranowo,2024-10-04,513088
ID00901,"dr. Ilsa Budiman, S.Kom",2024-08-26,711534
ID00902,Yono Lazuardi,2024-07-31,329644
ID00903,"Usyi Kuswandari, S.H.",2024-02-01,179662
ID00904,"Rahmi Putra, S.Sos",2024-04-15,747468
ID00905,Kusuma Sinaga,2025-03-02,491592
ID00906,"T. Harjasa Hastuti, M.Pd",2024-08-03,909596
ID00907,"Gatot Samosir, S.T.",2024-07-18,608087
ID00908,Oliva Mandasari,2025-04-08,793586
ID00909,Cinthia Halimah,2025-01-29,622011
ID00910,"Tgk. Vinsen Putra, S.I.Kom",2024-10-26,35599
ID00911,Laras Gunawan,2025-04-29,486935
ID00912,R.A. Ulya Maulana,2024-12-22,496288
ID00913,Elon Puspasari,2024-01-11,819327
ID00914,Ir. Tantri Agustina,2025-03-14,155357
ID00915,Eva Napitupulu,2025-03-26,926664
ID00916,Ghaliyati Wibowo,2025-01-26,747290
ID00917,R.A. Najwa Pudjiastuti,2024-10-21,435051
ID00918,"Warsa Sirait, S.T.",2024-07-13,203929
ID00919,"drg. Nyoman Yuniar, M.Kom.",2024-09-01,838226
ID00920,Ella Thamrin,2024-01-04,923888
ID00921,Cahyono Palastri,2025-04-27,398414
ID00922,Fitria Namaga,2024-06-29,667258
ID00923,"Yusuf Halim, M.TI.",2024-06-01,496849
ID00924,Salman Hutagalung,2025-01-20,748094
ID00925,"Hj. Alika Ardianto, S.Farm",2024-07-18,674170
ID00926,Saiful Usamah,2025-03-12,11429
ID00927,Bagas Maryadi,2025-04-01,912176
ID00928,Darimin Mayasari,2025-03-03,667776
ID00929,Kasiyah Halim,2024-08-02,84132
ID00930,Hj. Salwa Susanti,2024-10-02,413575
ID00931,Sakura Laksita,2025-01-17,946833
ID00932,Adiarja Nasyidah,2025-01-11,734304
ID00933,dr. Adinata Budiyanto,2024-10-06,359077
ID00934,H. Endra Nasyiah,2025-02-13,566710
ID00935,Anita Mardhiyah,2024-11-04,44303
ID00936,"Hj. Mala Nugroho, S.IP",2025-04-04,320997
ID00937,Karna Maryadi,2024-04-22,456590
ID00938,Dadi Safitri,2024-09-06,799460
ID00939,T. Rahman Thamrin,2024-04-22,292894
ID00940,Wulan Widodo,2024-05-19,741963
ID00941,Hardi Waskita,2024-08-11,652254
ID00942,Padmi Prasasta,2024-09-05,578784
ID00943,"Genta Salahudin, S.Pt",2024-01-15,613171
ID00944,"Sidiq Yulianti, S.Gz",2024-07-18,843071
ID00945,Halim Wibowo,2024-06-21,227208
ID00946,Puspa Kusmawati,2024-12-08,835954
ID00947,Makuta Anggriawan,2024-12-13,727923
ID00948,"Ella Hutasoit, M.Kom.",2025-02-12,94891
ID00949,"drg. Septi Sitompul, M.Farm",2024-07-26,660594
ID00950,"Puti Paris Gunarto, S.H.",2025-01-05,933635
ID00951,Umay Purnawati,2024-03-25,362001
ID00952,Humaira Gunawan,2025-03-06,781501
ID00953,Mahdi Setiawan,2024-08-27,987527
ID00954,Drs. Maryadi Firmansyah,2025-04-15,67474
ID00955,Wisnu Sihotang,2024-03-06,549740
ID00956,Yono Pranowo,2024-11-14,964208
ID00957,R. Umi Widodo,2024-09-30,717424
ID00958,Eja Marpaung,2024-01-14,391671
ID00959,R.A. Qori Wibisono,2025-04-09,941112
ID00960,"Usman Namaga, S.Psi",2024-07-20,64067
ID00961,Usyi Mandala,2024-10-30,126356
ID00962,"H. Nyoman Hutapea, M.TI.",2024-10-15,411557
ID00963,"Jelita Habibi, S.IP",2024-12-05,393349
ID00964,Gina Hutagalung,2024-01-14,497957
ID00965,Rahmi Susanti,2024-02-12,659208
ID00966,drg. Vicky Simbolon,2024-11-25,52859
ID00967,Mahesa Saputra,2024-08-07,393329
ID00968,"drg. Joko Pradana, S.I.Kom",2024-03-10,394232
ID00969,dr. Ian Nashiruddin,2025-03-19,193781
ID00970,"Lanang Wijayanti, S.Sos",2024-08-24,689658
ID00971,Prasetyo Safitri,2024-04-03,595934
ID00972,Wirda Prayoga,2024-01-26,749113
ID00973,"Belinda Hutasoit, S.T.",2024-05-13,80260
ID00974,Harjasa Usada,2024-07-13,597997
ID00975,Okta Wibisono,2024-06-16,753793
ID00976,Karen Kurniawan,2024-04-18,821152
ID00977,Adhiarja Samosir,2024-08-20,224656
ID00978,Karen Saputra,2024-06-16,155129
ID00979,Cahyadi Irawan,2024-06-21,361199
ID00980,Irfan Hassanah,2025-01-24,260224
ID00981,Dr. Kambali Wasita,2025-03-26,575847
ID00982,Akarsana Irawan,2024-07-13,129073
ID00983,Puspa Iswahyudi,2024-05-22,690566
ID00984,Ir. Violet Simbolon,2025-01-20,511736
ID00985,"drg. Amalia Siregar, S.Farm",2025-03-01,783199
ID00986,Victoria Hutasoit,2024-08-03,994767
ID00987,"Putri Prasasta, M.Farm",2024-05-09,798819
ID00988,R.M. Mahdi Wibowo,2025-03-03,618299
ID00989,Cahyono Santoso,2024-02-11,923447
ID00990,Hasna Lailasari,2024-08-28,746984
ID00991,Atma Marbun,2024-01-10,229984
ID00992,Ika Andriani,2025-01-18,799759
ID00993,Novi Hutagalung,2024-10-03,791206
ID00994,Hafshah Prayoga,2024-01-27,807846
ID00995,"Sari Lailasari, M.Ak",2024-06-28,246388
ID00996,R.A. Michelle Kurniawan,2024-04-24,346030
ID00997,Gadang Ardianto,2024-11-28,379844
ID00998,Juli Safitri,2024-02-05,951551
ID00999,Wani Sitompul,2025-02-03,290345
ID01000,Juli Astuti,2024-11-29,538027
ID01001,"Hj. Rina Mansur, S.Pd",2024-01-21,723269
